participant_id,age_range,education_profile,probability_familiarity,participant_created_at,finalized_at,question_id,condition,block,position,answer_index,correct,latency_seconds,response_created_at
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q01,B,2,2,3,0,23.147,2026-06-01T02:10:37.432903+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q04,B,2,3,3,0,26.369,2026-06-01T02:11:06.801651+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q06,B,2,4,2,1,23.528,2026-06-01T02:11:33.329326+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q09,B,2,5,1,0,25.728,2026-06-01T02:12:02.057497+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q08,B,2,6,2,1,12.521,2026-06-01T02:12:17.578397+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q05,B,2,7,1,1,21.661,2026-06-01T02:12:42.239535+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q02,B,2,8,3,0,16.958,2026-06-01T02:13:02.197296+00:00
25,35-44,Mixto,4,2026-06-01T02:05:00+00:00,2026-06-01T02:17:00+00:00,q03,B,2,9,1,1,14.221,2026-06-01T02:13:19.418459+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q08,B,1,0,2,1,15.183,2026-06-01T02:10:18.183305+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q01,B,1,1,2,0,17.334,2026-06-01T02:10:38.517090+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q06,B,1,2,1,1,23.065,2026-06-01T02:11:04.581896+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q02,B,1,3,2,0,20.106,2026-06-01T02:11:27.687437+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q07,B,1,4,3,0,19.946,2026-06-01T02:11:50.633094+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q09,B,1,5,2,1,14.698,2026-06-01T02:12:08.331059+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q04,B,1,6,2,1,10.7,2026-06-01T02:12:22.031472+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q05,B,1,7,2,1,24.996,2026-06-01T02:12:50.027884+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q10,B,1,8,3,1,17.047,2026-06-01T02:13:10.074994+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q03,B,1,9,0,1,13.192,2026-06-01T02:13:26.267157+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q07,A,2,0,0,1,26.901,2026-06-01T02:13:56.167818+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q01,A,2,1,3,0,31.627,2026-06-01T02:14:30.794444+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q08,A,2,2,1,1,24.769,2026-06-01T02:14:58.563718+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q05,A,2,3,1,1,19.029,2026-06-01T02:15:20.592311+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q06,A,2,4,0,1,30.704,2026-06-01T02:15:54.296420+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q04,A,2,5,3,0,24.086,2026-06-01T02:16:21.382144+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q09,A,2,6,0,1,26.211,2026-06-01T02:16:50.592664+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q03,A,2,7,1,0,25.33,2026-06-01T02:17:18.922779+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q02,A,2,8,1,1,27.235,2026-06-01T02:17:49.157722+00:00
26,45-54,Humanistico,4,2026-06-01T02:10:00+00:00,2026-06-01T02:22:00+00:00,q10,A,2,9,3,1,26.361,2026-06-01T02:18:18.518575+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q03,A,1,0,2,1,15.154,2026-06-01T02:15:18.153949+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q04,A,1,1,0,1,29.527,2026-06-01T02:15:50.680891+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q01,A,1,2,2,0,21.511,2026-06-01T02:16:15.191657+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q09,A,1,3,0,0,26.189,2026-06-01T02:16:44.380545+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q06,A,1,4,0,1,17.586,2026-06-01T02:17:04.966620+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q08,A,1,5,3,0,24.144,2026-06-01T02:17:32.110736+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q02,A,1,6,2,0,27.113,2026-06-01T02:18:02.223540+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q05,A,1,7,1,1,27.723,2026-06-01T02:18:32.946795+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q07,A,1,8,2,1,25.225,2026-06-01T02:19:01.171318+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q10,A,1,9,2,0,24.25,2026-06-01T02:19:28.420966+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q01,B,2,0,1,0,13.418,2026-06-01T02:19:44.838822+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q09,B,2,1,3,0,23.158,2026-06-01T02:20:10.996367+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q08,B,2,2,1,1,30.025,2026-06-01T02:20:44.021565+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q10,B,2,3,2,0,27.553,2026-06-01T02:21:14.574373+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q02,B,2,4,2,1,17.076,2026-06-01T02:21:34.650282+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q05,B,2,5,3,0,21.184,2026-06-01T02:21:58.834497+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q04,B,2,6,1,0,19.625,2026-06-01T02:22:21.459351+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q07,B,2,7,3,0,21.89,2026-06-01T02:22:46.349438+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q06,B,2,8,1,1,13.217,2026-06-01T02:23:02.566224+00:00
27,18-24,Humanistico,4,2026-06-01T02:15:00+00:00,2026-06-01T02:27:00+00:00,q03,B,2,9,2,1,16.951,2026-06-01T02:23:22.516961+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q06,B,1,0,3,0,19.406,2026-06-01T02:20:22.406139+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q07,B,1,1,0,0,13.395,2026-06-01T02:20:38.801520+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q01,B,1,2,2,1,17.766,2026-06-01T02:20:59.567635+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q05,B,1,3,2,1,18.044,2026-06-01T02:21:20.611409+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q08,B,1,4,1,1,12.702,2026-06-01T02:21:36.313008+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q04,B,1,5,3,1,17.928,2026-06-01T02:21:57.240722+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q03,B,1,6,0,1,10.233,2026-06-01T02:22:10.474162+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q09,B,1,7,1,1,18.096,2026-06-01T02:22:31.569721+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q10,B,1,8,3,0,24.305,2026-06-01T02:22:58.874392+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q02,B,1,9,3,1,10.442,2026-06-01T02:23:12.316299+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q02,A,2,0,0,1,19.379,2026-06-01T02:23:34.695093+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q09,A,2,1,0,1,19.13,2026-06-01T02:23:56.824811+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q10,A,2,2,3,1,29.735,2026-06-01T02:24:29.559701+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q03,A,2,3,0,1,21.05,2026-06-01T02:24:53.609474+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q01,A,2,4,3,0,25.158,2026-06-01T02:25:21.767072+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q04,A,2,5,3,1,24.871,2026-06-01T02:25:49.637575+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q06,A,2,6,2,1,22.831,2026-06-01T02:26:15.468230+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q05,A,2,7,1,1,19.253,2026-06-01T02:26:37.721226+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q08,A,2,8,3,1,25.468,2026-06-01T02:27:06.188898+00:00
28,35-44,Humanistico,5,2026-06-01T02:20:00+00:00,2026-06-01T02:32:00+00:00,q07,A,2,9,2,0,31.205,2026-06-01T02:27:40.393951+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q07,A,1,0,2,1,22.4,2026-06-01T02:25:25.400424+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q03,A,1,1,1,1,22.624,2026-06-01T02:25:51.024741+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q04,A,1,2,2,0,32.182,2026-06-01T02:26:26.206506+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q09,A,1,3,1,1,20.671,2026-06-01T02:26:49.877494+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q06,A,1,4,2,0,21.734,2026-06-01T02:27:14.611549+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q08,A,1,5,0,1,20.56,2026-06-01T02:27:38.171499+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q01,A,1,6,1,1,19.89,2026-06-01T02:28:01.061282+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q05,A,1,7,3,0,21.145,2026-06-01T02:28:25.206717+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q02,A,1,8,0,1,23.694,2026-06-01T02:28:51.900564+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q10,A,1,9,2,1,25.302,2026-06-01T02:29:20.203038+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q02,B,2,0,1,1,26.142,2026-06-01T02:29:49.344930+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q05,B,2,1,2,0,9.767,2026-06-01T02:30:02.112152+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q04,B,2,2,3,1,22.889,2026-06-01T02:30:28.000749+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q08,B,2,3,3,1,13.314,2026-06-01T02:30:44.314294+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q07,B,2,4,2,1,24.265,2026-06-01T02:31:11.579458+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q01,B,2,5,0,0,21.15,2026-06-01T02:31:35.729596+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q03,B,2,6,0,1,12.221,2026-06-01T02:31:50.950516+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q10,B,2,7,2,0,19.378,2026-06-01T02:32:13.328612+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q06,B,2,8,0,1,18.139,2026-06-01T02:32:34.467961+00:00
29,25-34,Mixto,4,2026-06-01T02:25:00+00:00,2026-06-01T02:37:00+00:00,q09,B,2,9,1,1,18.721,2026-06-01T02:32:56.189369+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q01,B,1,0,2,1,21.15,2026-06-01T02:30:24.149976+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q08,B,1,1,1,0,18.059,2026-06-01T02:30:45.209042+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q09,B,1,2,1,1,23.917,2026-06-01T02:31:12.126125+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q06,B,1,3,2,0,11.148,2026-06-01T02:31:26.273830+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q03,B,1,4,2,1,25.131,2026-06-01T02:31:54.405090+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q05,B,1,5,3,1,22.83,2026-06-01T02:32:20.235026+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q10,B,1,6,3,0,26.547,2026-06-01T02:32:49.782054+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q02,B,1,7,3,1,23.139,2026-06-01T02:33:15.920597+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q07,B,1,8,0,1,15.307,2026-06-01T02:33:34.227821+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q04,B,1,9,2,1,20.369,2026-06-01T02:33:57.597265+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q10,A,2,0,3,1,19.497,2026-06-01T02:34:20.094019+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q08,A,2,1,0,1,25.137,2026-06-01T02:34:48.231339+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q03,A,2,2,0,1,27.778,2026-06-01T02:35:19.009127+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q04,A,2,3,2,1,25.971,2026-06-01T02:35:47.980511+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q06,A,2,4,0,1,26.996,2026-06-01T02:36:17.976049+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q07,A,2,5,0,0,24.292,2026-06-01T02:36:45.267712+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q02,A,2,6,0,1,19.133,2026-06-01T02:37:07.400471+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q05,A,2,7,1,1,20.445,2026-06-01T02:37:30.845106+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q09,A,2,8,3,1,26.218,2026-06-01T02:38:00.062625+00:00
30,25-34,Mixto,1,2026-06-01T02:30:00+00:00,2026-06-01T02:42:00+00:00,q01,A,2,9,1,0,24.122,2026-06-01T02:38:27.184690+00:00
